OrderId,ProductId,ItemType,ItemName,ItemDescription,Qty,PricePerUnit,Notes
7435,81,9,Offic Organization Monthly Tips,,1,20.0,
7437,91,9, Subscription TEST,,1,20.0,
7439,91,9, Subscription TEST,,1,20.0,
7441,91,9, Subscription TEST,,1,20.0,
7443,91,9, Subscription TEST,,1,20.0,
7445,91,9, Subscription TEST,,1,20.0,
7447,91,9, Subscription TEST,,1,20.0,
7449,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7451,91,9, Subscription TEST,,1,20.0,
7453,91,9, Subscription TEST,,1,20.0,
7455,91,9, Subscription TEST,,1,20.0,
7457,91,9, Subscription TEST,,1,20.0,
7459,91,9, Subscription TEST,,1,20.0,
7461,91,9, Subscription TEST,,1,20.0,
7463,91,9, Subscription TEST,,1,20.0,
7465,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7467,91,9, Subscription TEST,,1,20.0,
7469,91,9, Subscription TEST,,1,20.0,
7471,89,4,City Taxable Product,,1,5000.0,
7473,91,9, Subscription TEST,,1,20.0,
7475,91,9, Subscription TEST,,1,20.0,
7477,91,9, Subscription TEST,,1,20.0,
7479,91,9, Subscription TEST,,1,20.0,
7481,91,9, Subscription TEST,,1,20.0,
7483,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7485,91,9, Subscription TEST,,1,20.0,
7487,91,9, Subscription TEST,,1,20.0,
7471,0,1,Shipping,,1,500.0,
7489,91,9, Subscription TEST,,1,20.0,
7491,91,9, Subscription TEST,,1,20.0,
7493,91,9, Subscription TEST,,1,20.0,
7495,91,9, Subscription TEST,,1,20.0,
7497,91,9, Subscription TEST,,1,20.0,
7499,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7501,91,9, Subscription TEST,,1,20.0,
7503,91,9, Subscription TEST,,1,20.0,
7505,91,9, Subscription TEST,,1,20.0,
7507,91,9, Subscription TEST,,1,20.0,
7509,91,9, Subscription TEST,,1,20.0,
7511,81,9,Offic Organization Monthly Tips,,1,20.0,
7513,91,9, Subscription TEST,,1,20.0,
7515,91,9, Subscription TEST,,1,20.0,
7517,91,9, Subscription TEST,,1,20.0,
7519,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7521,91,9, Subscription TEST,,1,20.0,
7523,91,9, Subscription TEST,,1,20.0,
7525,91,9, Subscription TEST,,1,20.0,
7527,91,9, Subscription TEST,,1,20.0,
7529,91,9, Subscription TEST,,1,20.0,
7531,91,9, Subscription TEST,,1,20.0,
7533,91,9, Subscription TEST,,1,20.0,
7535,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7537,91,9, Subscription TEST,,1,20.0,
7539,91,9, Subscription TEST,,1,20.0,
7541,91,9, Subscription TEST,,1,20.0,
7543,91,9, Subscription TEST,,1,20.0,
7545,91,9, Subscription TEST,,1,20.0,
7547,91,9, Subscription TEST,,1,20.0,
7549,91,9, Subscription TEST,,1,20.0,
7551,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7553,91,9, Subscription TEST,,1,20.0,
7555,91,9, Subscription TEST,,1,20.0,
7557,91,9, Subscription TEST,,1,20.0,
7559,91,9, Subscription TEST,,1,20.0,
7561,91,9, Subscription TEST,,1,20.0,
7563,91,9, Subscription TEST,,1,20.0,
7565,91,9, Subscription TEST,,1,20.0,
7567,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7569,91,9, Subscription TEST,,1,20.0,
7571,91,9, Subscription TEST,,1,20.0,
7573,91,9, Subscription TEST,,1,20.0,
7575,91,9, Subscription TEST,,1,20.0,
7577,91,9, Subscription TEST,,1,20.0,
7579,91,9, Subscription TEST,,1,20.0,
7581,93,4,One-Time Product TEST TEST TEST,,1,97.0,
7581,0,12,test,,1,-48.0,
7583,91,9, Subscription TEST,,1,20.0,
7585,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7587,81,9,Offic Organization Monthly Tips,,1,20.0,
7589,91,9, Subscription TEST,,1,20.0,
7591,91,9, Subscription TEST,,1,20.0,
7593,91,9, Subscription TEST,,1,20.0,
7595,91,9, Subscription TEST,,1,20.0,
7597,91,9, Subscription TEST,,1,20.0,
7599,91,9, Subscription TEST,,1,20.0,
7601,99,4,Shippable,,1,25.0,
7603,91,9, Subscription TEST,,1,20.0,
7605,91,9, Subscription TEST,,1,20.0,
7607,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7609,91,9, Subscription TEST,,1,20.0,
7611,91,9, Subscription TEST,,1,20.0,
7613,91,9, Subscription TEST,,1,20.0,
7615,91,9, Subscription TEST,,1,20.0,
7617,91,9, Subscription TEST,,1,20.0,
7619,91,9, Subscription TEST,,1,20.0,
7621,91,9, Subscription TEST,,1,20.0,
7623,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7625,91,9, Subscription TEST,,1,20.0,
7627,91,9, Subscription TEST,,1,20.0,
7629,91,9, Subscription TEST,,1,20.0,
7631,91,9, Subscription TEST,,1,20.0,
7633,91,9, Subscription TEST,,1,20.0,
7635,91,9, Subscription TEST,,1,20.0,
7637,91,9, Subscription TEST,,1,20.0,
7639,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7641,91,9, Subscription TEST,,1,20.0,
7643,91,9, Subscription TEST,,1,20.0,
7645,91,9, Subscription TEST,,1,20.0,
7647,91,9, Subscription TEST,,1,20.0,
7649,91,9, Subscription TEST,,1,20.0,
7651,91,9, Subscription TEST,,1,20.0,
7653,91,9, Subscription TEST,,1,20.0,
7655,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7657,91,9, Subscription TEST,,1,20.0,
7659,91,9, Subscription TEST,,1,20.0,
7661,91,9, Subscription TEST,,1,20.0,
7663,81,9,Offic Organization Monthly Tips,,1,20.0,
7665,91,9, Subscription TEST,,1,20.0,
7667,91,9, Subscription TEST,,1,20.0,
7669,91,9, Subscription TEST,,1,20.0,
7671,91,9, Subscription TEST,,1,20.0,
7673,91,9, Subscription TEST,,1,20.0,
7675,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7677,91,9, Subscription TEST,,1,20.0,
7679,91,9, Subscription TEST,,1,20.0,
7681,91,9, Subscription TEST,,1,20.0,
7683,91,9, Subscription TEST,,1,20.0,
7685,91,9, Subscription TEST,,1,20.0,
7687,91,9, Subscription TEST,,1,20.0,
7689,91,9, Subscription TEST,,1,20.0,
7691,91,9, Subscription TEST,,1,20.0,
7693,89,4,City Taxable Product,,1,5000.0,
7695,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7697,91,9, Subscription TEST,,1,20.0,
7699,91,9, Subscription TEST,,1,20.0,
7701,91,9, Subscription TEST,,1,20.0,
7703,91,9, Subscription TEST,,1,20.0,
7705,91,9, Subscription TEST,,1,20.0,
7707,91,9, Subscription TEST,,1,20.0,
7709,91,9, Subscription TEST,,1,20.0,
7711,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7713,91,9, Subscription TEST,,1,20.0,
7715,91,9, Subscription TEST,,1,20.0,
7717,91,9, Subscription TEST,,1,20.0,
7719,91,9, Subscription TEST,,1,20.0,
7721,91,9, Subscription TEST,,1,20.0,
7723,91,9, Subscription TEST,,1,20.0,
7725,91,9, Subscription TEST,,1,20.0,
7727,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7729,91,9, Subscription TEST,,1,20.0,
7731,91,9, Subscription TEST,,1,20.0,
7733,91,9, Subscription TEST,,1,20.0,
7735,91,9, Subscription TEST,,1,20.0,
7737,91,9, Subscription TEST,,1,20.0,
7739,91,9, Subscription TEST,,1,20.0,
7741,81,9,Offic Organization Monthly Tips,,1,20.0,
7743,91,9, Subscription TEST,,1,20.0,
7745,91,9, Subscription TEST,,1,20.0,
7747,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7749,91,9, Subscription TEST,,1,20.0,
7751,91,9, Subscription TEST,,1,20.0,
7753,91,9, Subscription TEST,,1,20.0,
7755,91,9, Subscription TEST,,1,20.0,
7757,91,9, Subscription TEST,,1,20.0,
7759,91,9, Subscription TEST,,1,20.0,
7761,91,9, Subscription TEST,,1,20.0,
7763,91,9, Subscription TEST,,1,20.0,
7765,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7767,91,9, Subscription TEST,,1,20.0,
7769,91,9, Subscription TEST,,1,20.0,
7771,91,9, Subscription TEST,,1,20.0,
7773,91,9, Subscription TEST,,1,20.0,
7775,91,9, Subscription TEST,,1,20.0,
7777,91,9, Subscription TEST,,1,20.0,
7779,91,9, Subscription TEST,,1,20.0,
7781,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7783,91,9, Subscription TEST,,1,20.0,
7785,103,4,Manual Purchase,,1,1337.0,
7787,91,9, Subscription TEST,,1,20.0,
7789,91,9, Subscription TEST,,1,20.0,
7791,91,9, Subscription TEST,,1,20.0,
7793,91,9, Subscription TEST,,1,20.0,
7795,91,9, Subscription TEST,,1,20.0,
7797,91,9, Subscription TEST,,1,20.0,
7799,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7801,91,9, Subscription TEST,,1,20.0,
7803,91,9, Subscription TEST,,1,20.0,
7805,91,9, Subscription TEST,,1,20.0,
7807,91,9, Subscription TEST,,1,20.0,
7809,91,9, Subscription TEST,,1,20.0,
7811,91,9, Subscription TEST,,1,20.0,
7813,91,9, Subscription TEST,,1,20.0,
7815,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7817,91,9, Subscription TEST,,1,20.0,
7819,81,9,Offic Organization Monthly Tips,,1,20.0,
7821,91,9, Subscription TEST,,1,20.0,
7823,91,9, Subscription TEST,,1,20.0,
7825,91,9, Subscription TEST,,1,20.0,
7827,91,9, Subscription TEST,,1,20.0,
7829,91,9, Subscription TEST,,1,20.0,
7831,91,9, Subscription TEST,,1,20.0,
7833,91,9, Subscription TEST,,1,20.0,
7835,91,9, Subscription TEST,,1,20.0,
7837,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7839,91,9, Subscription TEST,,1,20.0,
7841,91,9, Subscription TEST,,1,20.0,
7843,91,9, Subscription TEST,,1,20.0,
7845,91,9, Subscription TEST,,1,20.0,
7847,91,9, Subscription TEST,,1,20.0,
7849,91,9, Subscription TEST,,1,20.0,
7851,91,9, Subscription TEST,,1,20.0,
7853,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7855,91,9, Subscription TEST,,1,20.0,
7857,91,9, Subscription TEST,,1,20.0,
7859,91,9, Subscription TEST,,1,20.0,
7861,91,9, Subscription TEST,,1,20.0,
7863,91,9, Subscription TEST,,1,20.0,
7865,91,9, Subscription TEST,,1,20.0,
7867,91,9, Subscription TEST,,1,20.0,
7869,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7871,91,9, Subscription TEST,,1,20.0,
7873,91,9, Subscription TEST,,1,20.0,
7875,91,9, Subscription TEST,,1,20.0,
7877,91,9, Subscription TEST,,1,20.0,
7879,91,9, Subscription TEST,,1,20.0,
7881,91,9, Subscription TEST,,1,20.0,
7883,91,9, Subscription TEST,,1,20.0,
7471,0,4,TEST,,1,13.0,
7885,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7887,91,9, Subscription TEST,,1,20.0,
7889,91,9, Subscription TEST,,1,20.0,
7891,91,9, Subscription TEST,,1,20.0,
7893,91,9, Subscription TEST,,1,20.0,
7895,81,9,Offic Organization Monthly Tips,,1,20.0,
7897,91,9, Subscription TEST,,1,20.0,
7899,91,9, Subscription TEST,,1,20.0,
7901,91,9, Subscription TEST,,1,20.0,
7903,91,9, Subscription TEST,,1,20.0,
7905,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7907,91,9, Subscription TEST,,1,20.0,
7909,91,9, Subscription TEST,,1,20.0,
7911,91,9, Subscription TEST,,1,20.0,
7913,91,9, Subscription TEST,,1,20.0,
7915,91,9, Subscription TEST,,1,20.0,
7917,91,9, Subscription TEST,,1,20.0,
7919,91,9, Subscription TEST,,1,20.0,
7921,91,9, Subscription TEST,,1,20.0,
7923,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7925,91,9, Subscription TEST,,1,20.0,
7927,91,9, Subscription TEST,,1,20.0,
7929,91,9, Subscription TEST,,1,20.0,
7931,91,9, Subscription TEST,,1,20.0,
7933,91,9, Subscription TEST,,1,20.0,
7935,91,9, Subscription TEST,,1,20.0,
7937,91,9, Subscription TEST,,1,20.0,
7939,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7941,91,9, Subscription TEST,,1,20.0,
7943,91,9, Subscription TEST,,1,20.0,
7945,91,9, Subscription TEST,,1,20.0,
7947,91,9, Subscription TEST,,1,20.0,
7949,91,9, Subscription TEST,,1,20.0,
7951,91,9, Subscription TEST,,1,20.0,
7953,91,9, Subscription TEST,,1,20.0,
7955,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7957,91,9, Subscription TEST,,1,20.0,
7959,91,9, Subscription TEST,,1,20.0,
7961,91,9, Subscription TEST,,1,20.0,
7963,91,9, Subscription TEST,,1,20.0,
7965,91,9, Subscription TEST,,1,20.0,
7967,91,9, Subscription TEST,,1,20.0,
7969,81,9,Offic Organization Monthly Tips,,1,20.0,
7971,91,9, Subscription TEST,,1,20.0,
7973,91,9, Subscription TEST,,1,20.0,
7975,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7977,91,9, Subscription TEST,,1,20.0,
7979,91,9, Subscription TEST,,1,20.0,
7981,91,9, Subscription TEST,,1,20.0,
7983,91,9, Subscription TEST,,1,20.0,
7985,91,9, Subscription TEST,,1,20.0,
7987,91,9, Subscription TEST,,1,20.0,
7989,91,9, Subscription TEST,,1,20.0,
7991,91,9, Subscription TEST,,1,20.0,
7993,73,9,Health Food Bars,Super Delicious! ,1,5.0,
7995,91,9, Subscription TEST,,1,20.0,
7997,91,9, Subscription TEST,,1,20.0,
7999,91,9, Subscription TEST,,1,20.0,
8001,91,9, Subscription TEST,,1,20.0,
8003,91,9, Subscription TEST,,1,20.0,
8005,91,9, Subscription TEST,,1,20.0,
8007,91,9, Subscription TEST,,1,20.0,
8009,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8011,91,9, Subscription TEST,,1,20.0,
8013,91,9, Subscription TEST,,1,20.0,
8015,91,9, Subscription TEST,,1,20.0,
8017,91,9, Subscription TEST,,1,20.0,
8019,91,9, Subscription TEST,,1,20.0,
8021,91,9, Subscription TEST,,1,20.0,
8023,91,9, Subscription TEST,,1,20.0,
8025,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8027,91,9, Subscription TEST,,1,20.0,
8029,91,9, Subscription TEST,,1,20.0,
8031,91,9, Subscription TEST,,1,20.0,
8033,91,9, Subscription TEST,,1,20.0,
8035,91,9, Subscription TEST,,1,20.0,
8037,91,9, Subscription TEST,,1,20.0,
8039,91,9, Subscription TEST,,1,20.0,
8041,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8043,91,9, Subscription TEST,,1,20.0,
8045,91,9, Subscription TEST,,1,20.0,
8047,81,9,Offic Organization Monthly Tips,,1,20.0,
8049,91,9, Subscription TEST,,1,20.0,
8051,91,9, Subscription TEST,,1,20.0,
8053,91,9, Subscription TEST,,1,20.0,
8055,91,9, Subscription TEST,,1,20.0,
8057,91,9, Subscription TEST,,1,20.0,
8059,91,9, Subscription TEST,,1,20.0,
8061,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8063,91,9, Subscription TEST,,1,20.0,
8065,91,9, Subscription TEST,,1,20.0,
8067,91,9, Subscription TEST,,1,20.0,
8069,91,9, Subscription TEST,,1,20.0,
8071,91,9, Subscription TEST,,1,20.0,
8073,91,9, Subscription TEST,,1,20.0,
8075,91,9, Subscription TEST,,1,20.0,
8077,73,4,Health Food Bars,Super Delicious! flavor: Peanut Butter,1,10.0,
8077,0,1,Shipping,,1,5.0,
8077,0,2,Sales Tax,,1,0.91,
8079,73,4,Health Food Bars,Super Delicious! flavor: Peanut Butter,1,10.0,
8079,0,1,Shipping,,1,5.0,
8079,0,2,Sales Tax,,1,0.91,
8081,91,9, Subscription TEST,,1,20.0,
8083,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8083,0,2,Sales Tax,,1,0.45,
8085,91,9, Subscription TEST,,1,20.0,
8087,91,9, Subscription TEST,,1,20.0,
8089,91,9, Subscription TEST,,1,20.0,
8091,91,9, Subscription TEST,,1,20.0,
8093,91,9, Subscription TEST,,1,20.0,
8095,91,9, Subscription TEST,,1,20.0,
8097,91,9, Subscription TEST,,1,20.0,
8099,93,4,One-Time Product TEST TEST TEST,,1,97.0,
8101,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8101,0,2,Sales Tax,,1,0.45,
8103,91,9, Subscription TEST,,1,20.0,
8105,91,9, Subscription TEST,,1,20.0,
8107,91,9, Subscription TEST,,1,20.0,
8109,91,9, Subscription TEST,,1,20.0,
8111,91,9, Subscription TEST,,1,20.0,
8113,91,9, Subscription TEST,,1,20.0,
8115,91,9, Subscription TEST,,1,20.0,
8117,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8117,0,2,Sales Tax,,1,0.45,
8119,91,9, Subscription TEST,,1,20.0,
8121,91,9, Subscription TEST,,1,20.0,
8123,91,9, Subscription TEST,,1,20.0,
8125,91,9, Subscription TEST,,1,20.0,
8127,91,9, Subscription TEST,,1,20.0,
8129,81,9,Offic Organization Monthly Tips,,1,20.0,
8131,91,9, Subscription TEST,,1,20.0,
8133,91,9, Subscription TEST,,1,20.0,
8135,91,9, Subscription TEST,,1,20.0,
8137,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8137,0,2,Sales Tax,,1,0.45,
8139,91,9, Subscription TEST,,1,20.0,
8141,91,9, Subscription TEST,,1,20.0,
8143,91,9, Subscription TEST,,1,20.0,
8145,91,9, Subscription TEST,,1,20.0,
8147,91,9, Subscription TEST,,1,20.0,
8149,91,9, Subscription TEST,,1,20.0,
8151,91,9, Subscription TEST,,1,20.0,
8153,91,9, Subscription TEST,,1,20.0,
8155,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8155,0,2,Sales Tax,,1,0.45,
8157,91,9, Subscription TEST,,1,20.0,
8159,91,9, Subscription TEST,,1,20.0,
8161,91,9, Subscription TEST,,1,20.0,
8163,91,9, Subscription TEST,,1,20.0,
8165,91,9, Subscription TEST,,1,20.0,
8167,91,9, Subscription TEST,,1,20.0,
8169,91,9, Subscription TEST,,1,20.0,
8171,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8171,0,2,Sales Tax,,1,0.45,
8173,91,9, Subscription TEST,,1,20.0,
8175,91,9, Subscription TEST,,1,20.0,
8177,91,9, Subscription TEST,,1,20.0,
8179,91,9, Subscription TEST,,1,20.0,
8181,91,9, Subscription TEST,,1,20.0,
8183,91,9, Subscription TEST,,1,20.0,
8185,91,9, Subscription TEST,,1,20.0,
8187,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8187,0,2,Sales Tax,,1,0.45,
8189,91,9, Subscription TEST,,1,20.0,
8191,91,9, Subscription TEST,,1,20.0,
8193,91,9, Subscription TEST,,1,20.0,
8195,91,9, Subscription TEST,,1,20.0,
8197,91,9, Subscription TEST,,1,20.0,
8199,91,9, Subscription TEST,,1,20.0,
8201,81,9,Offic Organization Monthly Tips,,1,20.0,
8203,91,9, Subscription TEST,,1,20.0,
8205,91,9, Subscription TEST,,1,20.0,
8207,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8207,0,2,Sales Tax,,1,0.45,
8209,91,9, Subscription TEST,,1,20.0,
8211,91,9, Subscription TEST,,1,20.0,
8213,91,9, Subscription TEST,,1,20.0,
8215,91,9, Subscription TEST,,1,20.0,
8217,91,9, Subscription TEST,,1,20.0,
8219,91,9, Subscription TEST,,1,20.0,
8221,91,9, Subscription TEST,,1,20.0,
8223,91,9, Subscription TEST,,1,20.0,
8225,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8225,0,2,Sales Tax,,1,0.45,
8227,91,9, Subscription TEST,,1,20.0,
8229,91,9, Subscription TEST,,1,20.0,
8231,91,9, Subscription TEST,,1,20.0,
8233,91,9, Subscription TEST,,1,20.0,
8235,91,9, Subscription TEST,,1,20.0,
8237,91,9, Subscription TEST,,1,20.0,
8239,91,9, Subscription TEST,,1,20.0,
8241,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8241,0,2,Sales Tax,,1,0.45,
8243,91,9, Subscription TEST,,1,20.0,
8245,91,9, Subscription TEST,,1,20.0,
8247,91,9, Subscription TEST,,1,20.0,
8249,91,9, Subscription TEST,,1,20.0,
8251,91,9, Subscription TEST,,1,20.0,
8253,91,9, Subscription TEST,,1,20.0,
8255,91,9, Subscription TEST,,1,20.0,
8257,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8257,0,2,Sales Tax,,1,0.45,
8259,91,9, Subscription TEST,,1,20.0,
8261,91,9, Subscription TEST,,1,20.0,
8263,91,9, Subscription TEST,,1,20.0,
8265,91,9, Subscription TEST,,1,20.0,
8267,91,9, Subscription TEST,,1,20.0,
8269,91,9, Subscription TEST,,1,20.0,
8271,91,9, Subscription TEST,,1,20.0,
8273,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8273,0,2,Sales Tax,,1,0.45,
8275,91,9, Subscription TEST,,1,20.0,
8277,91,9, Subscription TEST,,1,20.0,
8279,81,9,Offic Organization Monthly Tips,,1,20.0,
8281,91,9, Subscription TEST,,1,20.0,
8283,91,9, Subscription TEST,,1,20.0,
8285,91,9, Subscription TEST,,1,20.0,
8287,91,9, Subscription TEST,,1,20.0,
8289,91,9, Subscription TEST,,1,20.0,
8291,91,9, Subscription TEST,,1,20.0,
8293,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8293,0,2,Sales Tax,,1,0.45,
8295,91,9, Subscription TEST,,1,20.0,
8297,91,9, Subscription TEST,,1,20.0,
8299,91,9, Subscription TEST,,1,20.0,
8301,91,9, Subscription TEST,,1,20.0,
8303,91,9, Subscription TEST,,1,20.0,
8305,91,9, Subscription TEST,,1,20.0,
8307,91,9, Subscription TEST,,1,20.0,
8309,91,9, Subscription TEST,,1,20.0,
8311,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8311,0,2,Sales Tax,,1,0.45,
8313,91,9, Subscription TEST,,1,20.0,
8315,91,9, Subscription TEST,,1,20.0,
8317,91,9, Subscription TEST,,1,20.0,
8319,91,9, Subscription TEST,,1,20.0,
8321,91,9, Subscription TEST,,1,20.0,
8323,91,9, Subscription TEST,,1,20.0,
8325,91,9, Subscription TEST,,1,20.0,
8327,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8327,0,2,Sales Tax,,1,0.45,
8329,91,9, Subscription TEST,,1,20.0,
8331,91,9, Subscription TEST,,1,20.0,
8333,91,9, Subscription TEST,,1,20.0,
8335,91,9, Subscription TEST,,1,20.0,
8337,91,9, Subscription TEST,,1,20.0,
8339,91,9, Subscription TEST,,1,20.0,
8341,91,9, Subscription TEST,,1,20.0,
8343,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8343,0,2,Sales Tax,,1,0.45,
8345,91,9, Subscription TEST,,1,20.0,
