OrderId,ProductId,ItemType,ItemName,ItemDescription,Qty,PricePerUnit,Notes
8347,91,9, Subscription TEST,,1,20.0,
8349,91,9, Subscription TEST,,1,20.0,
8351,91,9, Subscription TEST,,1,20.0,
8353,81,9,Offic Organization Monthly Tips,,1,20.0,
8355,91,9, Subscription TEST,,1,20.0,
8357,91,9, Subscription TEST,,1,20.0,
8359,91,9, Subscription TEST,,1,20.0,
8361,91,9, Subscription TEST,,1,20.0,
8363,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8363,0,2,Sales Tax,,1,0.45,
8365,91,9, Subscription TEST,,1,20.0,
8367,91,9, Subscription TEST,,1,20.0,
8369,91,9, Subscription TEST,,1,20.0,
8371,91,9, Subscription TEST,,1,20.0,
8373,91,9, Subscription TEST,,1,20.0,
8375,91,9, Subscription TEST,,1,20.0,
8377,91,9, Subscription TEST,,1,20.0,
8379,91,9, Subscription TEST,,1,20.0,
8381,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8381,0,2,Sales Tax,,1,0.45,
8383,91,9, Subscription TEST,,1,20.0,
8385,91,9, Subscription TEST,,1,20.0,
8387,91,9, Subscription TEST,,1,20.0,
8389,91,9, Subscription TEST,,1,20.0,
8391,91,9, Subscription TEST,,1,20.0,
8393,91,9, Subscription TEST,,1,20.0,
8395,85,4,Corp Draw Playmat,printed by Inked Playmats ,1,25.0,
8395,0,1,Shipping,,1,5.0,
8397,91,9, Subscription TEST,,1,20.0,
8399,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8399,0,2,Sales Tax,,1,0.45,
8401,91,9, Subscription TEST,,1,20.0,
8403,91,9, Subscription TEST,,1,20.0,
8405,91,9, Subscription TEST,,1,20.0,
8407,91,9, Subscription TEST,,1,20.0,
8409,91,9, Subscription TEST,,1,20.0,
8411,91,9, Subscription TEST,,1,20.0,
8413,91,9, Subscription TEST,,1,20.0,
8415,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8415,0,2,Sales Tax,,1,0.45,
8417,91,9, Subscription TEST,,1,20.0,
8419,91,9, Subscription TEST,,1,20.0,
8421,91,9, Subscription TEST,,1,20.0,
8423,91,9, Subscription TEST,,1,20.0,
8425,91,9, Subscription TEST,,1,20.0,
8427,91,9, Subscription TEST,,1,20.0,
8429,91,9, Subscription TEST,,1,20.0,
8431,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8431,0,2,Sales Tax,,1,0.45,
8433,81,9,Offic Organization Monthly Tips,,1,20.0,
8435,91,9, Subscription TEST,,1,20.0,
8437,91,9, Subscription TEST,,1,20.0,
8439,91,9, Subscription TEST,,1,20.0,
8441,91,9, Subscription TEST,,1,20.0,
8443,91,9, Subscription TEST,,1,20.0,
8445,91,9, Subscription TEST,,1,20.0,
8447,91,9, Subscription TEST,,1,20.0,
8449,91,9, Subscription TEST,,1,20.0,
8451,91,9, Subscription TEST,,1,20.0,
8453,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8453,0,2,Sales Tax,,1,0.45,
8455,91,9, Subscription TEST,,1,20.0,
8457,91,9, Subscription TEST,,1,20.0,
8459,91,9, Subscription TEST,,1,20.0,
8461,91,9, Subscription TEST,,1,20.0,
8463,91,9, Subscription TEST,,1,20.0,
8465,91,9, Subscription TEST,,1,20.0,
8467,91,9, Subscription TEST,,1,20.0,
8469,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8469,0,2,Sales Tax,,1,0.45,
8471,91,9, Subscription TEST,,1,20.0,
8473,91,9, Subscription TEST,,1,20.0,
8475,91,9, Subscription TEST,,1,20.0,
8477,91,9, Subscription TEST,,1,20.0,
8479,91,9, Subscription TEST,,1,20.0,
8481,91,9, Subscription TEST,,1,20.0,
8483,91,9, Subscription TEST,,1,20.0,
8485,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8485,0,2,Sales Tax,,1,0.45,
8487,91,9, Subscription TEST,,1,20.0,
8489,91,9, Subscription TEST,,1,20.0,
8491,91,9, Subscription TEST,,1,20.0,
8493,91,9, Subscription TEST,,1,20.0,
8495,91,9, Subscription TEST,,1,20.0,
8497,91,9, Subscription TEST,,1,20.0,
8499,91,9, Subscription TEST,,1,20.0,
8501,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8501,0,2,Sales Tax,,1,0.45,
8503,91,9, Subscription TEST,,1,20.0,
8505,91,9, Subscription TEST,,1,20.0,
8507,81,9,Offic Organization Monthly Tips,,1,20.0,
8509,91,9, Subscription TEST,,1,20.0,
8511,91,9, Subscription TEST,,1,20.0,
8513,91,9, Subscription TEST,,1,20.0,
8515,91,9, Subscription TEST,,1,20.0,
8517,91,9, Subscription TEST,,1,20.0,
8519,91,9, Subscription TEST,,1,20.0,
8521,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8521,0,2,Sales Tax,,1,0.45,
8523,91,9, Subscription TEST,,1,20.0,
8525,91,9, Subscription TEST,,1,20.0,
8527,91,9, Subscription TEST,,1,20.0,
8529,91,9, Subscription TEST,,1,20.0,
8531,91,9, Subscription TEST,,1,20.0,
8533,91,9, Subscription TEST,,1,20.0,
8535,91,9, Subscription TEST,,1,20.0,
8537,91,9, Subscription TEST,,1,20.0,
8539,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8539,0,2,Sales Tax,,1,0.45,
8541,91,9, Subscription TEST,,1,20.0,
8543,91,9, Subscription TEST,,1,20.0,
8545,91,9, Subscription TEST,,1,20.0,
8547,91,9, Subscription TEST,,1,20.0,
8549,91,9, Subscription TEST,,1,20.0,
8551,91,9, Subscription TEST,,1,20.0,
8553,91,9, Subscription TEST,,1,20.0,
8555,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8555,0,2,Sales Tax,,1,0.45,
8557,91,9, Subscription TEST,,1,20.0,
8559,91,9, Subscription TEST,,1,20.0,
8561,91,9, Subscription TEST,,1,20.0,
8563,91,9, Subscription TEST,,1,20.0,
8565,91,9, Subscription TEST,,1,20.0,
8567,91,9, Subscription TEST,,1,20.0,
8569,91,9, Subscription TEST,,1,20.0,
8571,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8571,0,2,Sales Tax,,1,0.45,
8573,91,9, Subscription TEST,,1,20.0,
8575,91,9, Subscription TEST,,1,20.0,
8577,91,9, Subscription TEST,,1,20.0,
8579,91,9, Subscription TEST,,1,20.0,
8581,91,9, Subscription TEST,,1,20.0,
8583,81,9,Offic Organization Monthly Tips,,1,20.0,
8585,91,9, Subscription TEST,,1,20.0,
8587,91,9, Subscription TEST,,1,20.0,
8589,91,9, Subscription TEST,,1,20.0,
8591,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8591,0,2,Sales Tax,,1,0.45,
8593,91,9, Subscription TEST,,1,20.0,
8595,91,9, Subscription TEST,,1,20.0,
8597,91,9, Subscription TEST,,1,20.0,
8599,91,9, Subscription TEST,,1,20.0,
8601,91,9, Subscription TEST,,1,20.0,
8603,91,9, Subscription TEST,,1,20.0,
8605,91,9, Subscription TEST,,1,20.0,
8607,91,9, Subscription TEST,,1,20.0,
8609,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8609,0,2,Sales Tax,,1,0.45,
8611,91,9, Subscription TEST,,1,20.0,
8613,91,9, Subscription TEST,,1,20.0,
8615,91,9, Subscription TEST,,1,20.0,
8617,91,9, Subscription TEST,,1,20.0,
8619,91,9, Subscription TEST,,1,20.0,
8621,91,9, Subscription TEST,,1,20.0,
8623,91,9, Subscription TEST,,1,20.0,
8625,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8625,0,2,Sales Tax,,1,0.45,
8627,91,9, Subscription TEST,,1,20.0,
8629,91,9, Subscription TEST,,1,20.0,
8631,91,9, Subscription TEST,,1,20.0,
8633,91,9, Subscription TEST,,1,20.0,
8635,91,9, Subscription TEST,,1,20.0,
8637,91,9, Subscription TEST,,1,20.0,
8639,91,9, Subscription TEST,,1,20.0,
8641,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8641,0,2,Sales Tax,,1,0.45,
8643,91,9, Subscription TEST,,1,20.0,
8645,91,9, Subscription TEST,,1,20.0,
8647,91,9, Subscription TEST,,1,20.0,
8649,91,9, Subscription TEST,,1,20.0,
8651,91,9, Subscription TEST,,1,20.0,
8653,91,9, Subscription TEST,,1,20.0,
8655,91,9, Subscription TEST,,1,20.0,
8657,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8657,0,2,Sales Tax,,1,0.45,
8659,91,9, Subscription TEST,,1,20.0,
8661,81,9,Offic Organization Monthly Tips,,1,20.0,
8663,91,9, Subscription TEST,,1,20.0,
8665,91,9, Subscription TEST,,1,20.0,
8667,91,9, Subscription TEST,,1,20.0,
8669,91,9, Subscription TEST,,1,20.0,
8671,91,9, Subscription TEST,,1,20.0,
8673,91,9, Subscription TEST,,1,20.0,
8675,91,9, Subscription TEST,,1,20.0,
8677,91,9, Subscription TEST,,1,20.0,
8679,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8679,0,2,Sales Tax,,1,0.45,
8681,91,9, Subscription TEST,,1,20.0,
8683,91,9, Subscription TEST,,1,20.0,
8685,91,9, Subscription TEST,,1,20.0,
8687,91,9, Subscription TEST,,1,20.0,
8689,91,9, Subscription TEST,,1,20.0,
8691,91,9, Subscription TEST,,1,20.0,
8693,91,9, Subscription TEST,,1,20.0,
8695,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8695,0,2,Sales Tax,,1,0.45,
8697,91,9, Subscription TEST,,1,20.0,
8699,91,9, Subscription TEST,,1,20.0,
8701,91,9, Subscription TEST,,1,20.0,
8703,91,9, Subscription TEST,,1,20.0,
8705,91,9, Subscription TEST,,1,20.0,
8707,91,9, Subscription TEST,,1,20.0,
8709,91,9, Subscription TEST,,1,20.0,
8711,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8711,0,2,Sales Tax,,1,0.45,
8713,91,9, Subscription TEST,,1,20.0,
8715,91,9, Subscription TEST,,1,20.0,
8717,91,9, Subscription TEST,,1,20.0,
8719,91,9, Subscription TEST,,1,20.0,
8721,91,9, Subscription TEST,,1,20.0,
8723,91,9, Subscription TEST,,1,20.0,
8725,91,9, Subscription TEST,,1,20.0,
8727,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8727,0,2,Sales Tax,,1,0.45,
8729,91,9, Subscription TEST,,1,20.0,
8731,91,9, Subscription TEST,,1,20.0,
8733,91,9, Subscription TEST,,1,20.0,
8735,81,9,Offic Organization Monthly Tips,,1,20.0,
8737,91,9, Subscription TEST,,1,20.0,
8739,91,9, Subscription TEST,,1,20.0,
8741,91,9, Subscription TEST,,1,20.0,
8743,91,9, Subscription TEST,,1,20.0,
8745,91,9, Subscription TEST,,1,20.0,
8747,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8747,0,2,Sales Tax,,1,0.45,
8749,91,9, Subscription TEST,,1,20.0,
8751,91,9, Subscription TEST,,1,20.0,
8753,91,9, Subscription TEST,,1,20.0,
8755,91,9, Subscription TEST,,1,20.0,
8757,91,9, Subscription TEST,,1,20.0,
8759,91,9, Subscription TEST,,1,20.0,
8761,91,9, Subscription TEST,,1,20.0,
8763,91,9, Subscription TEST,,1,20.0,
8765,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8765,0,2,Sales Tax,,1,0.45,
8767,91,9, Subscription TEST,,1,20.0,
8769,91,9, Subscription TEST,,1,20.0,
8771,91,9, Subscription TEST,,1,20.0,
8773,91,9, Subscription TEST,,1,20.0,
8775,91,9, Subscription TEST,,1,20.0,
8777,91,9, Subscription TEST,,1,20.0,
8779,91,9, Subscription TEST,,1,20.0,
8781,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8781,0,2,Sales Tax,,1,0.45,
8783,91,9, Subscription TEST,,1,20.0,
8785,91,9, Subscription TEST,,1,20.0,
8787,91,9, Subscription TEST,,1,20.0,
8789,91,9, Subscription TEST,,1,20.0,
8791,91,9, Subscription TEST,,1,20.0,
8793,91,9, Subscription TEST,,1,20.0,
8795,91,9, Subscription TEST,,1,20.0,
8797,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8797,0,2,Sales Tax,,1,0.45,
8799,91,9, Subscription TEST,,1,20.0,
8803,91,9, Subscription TEST,,1,20.0,
8805,91,9, Subscription TEST,,1,20.0,
8807,91,9, Subscription TEST,,1,20.0,
8809,91,9, Subscription TEST,,1,20.0,
8811,91,9, Subscription TEST,,1,20.0,
8813,81,9,Offic Organization Monthly Tips,,1,20.0,
8815,91,9, Subscription TEST,,1,20.0,
8817,91,9, Subscription TEST,,1,20.0,
8819,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8819,0,2,Sales Tax,,1,0.45,
8821,91,9, Subscription TEST,,1,20.0,
8823,91,9, Subscription TEST,,1,20.0,
8825,91,9, Subscription TEST,,1,20.0,
8827,91,9, Subscription TEST,,1,20.0,
8829,91,9, Subscription TEST,,1,20.0,
8831,91,9, Subscription TEST,,1,20.0,
8833,91,9, Subscription TEST,,1,20.0,
8835,91,9, Subscription TEST,,1,20.0,
8837,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8837,0,2,Sales Tax,,1,0.45,
8839,91,9, Subscription TEST,,1,20.0,
8841,91,9, Subscription TEST,,1,20.0,
8843,91,9, Subscription TEST,,1,20.0,
8845,91,9, Subscription TEST,,1,20.0,
8847,91,9, Subscription TEST,,1,20.0,
8849,91,9, Subscription TEST,,1,20.0,
8851,91,9, Subscription TEST,,1,20.0,
8853,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8853,0,2,Sales Tax,,1,0.45,
8855,91,9, Subscription TEST,,1,20.0,
8857,91,9, Subscription TEST,,1,20.0,
8859,91,9, Subscription TEST,,1,20.0,
8861,91,9, Subscription TEST,,1,20.0,
8863,91,9, Subscription TEST,,1,20.0,
8865,91,9, Subscription TEST,,1,20.0,
8867,91,9, Subscription TEST,,1,20.0,
8869,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8869,0,2,Sales Tax,,1,0.45,
8871,91,9, Subscription TEST,,1,20.0,
8873,91,9, Subscription TEST,,1,20.0,
8875,91,9, Subscription TEST,,1,20.0,
8877,91,9, Subscription TEST,,1,20.0,
8879,91,9, Subscription TEST,,1,20.0,
8881,91,9, Subscription TEST,,1,20.0,
8883,91,9, Subscription TEST,,1,20.0,
8885,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8885,0,2,Sales Tax,,1,0.45,
8887,91,9, Subscription TEST,,1,20.0,
8889,81,9,Offic Organization Monthly Tips,,1,20.0,
8891,91,9, Subscription TEST,,1,20.0,
8893,91,9, Subscription TEST,,1,20.0,
8895,91,9, Subscription TEST,,1,20.0,
8897,91,9, Subscription TEST,,1,20.0,
8899,91,9, Subscription TEST,,1,20.0,
8901,91,9, Subscription TEST,,1,20.0,
8903,91,9, Subscription TEST,,1,20.0,
8905,91,9, Subscription TEST,,1,20.0,
8907,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8907,0,2,Sales Tax,,1,0.45,
8909,91,9, Subscription TEST,,1,20.0,
8911,91,9, Subscription TEST,,1,20.0,
8913,91,9, Subscription TEST,,1,20.0,
8915,91,9, Subscription TEST,,1,20.0,
8917,91,9, Subscription TEST,,1,20.0,
8919,91,9, Subscription TEST,,1,20.0,
8921,91,9, Subscription TEST,,1,20.0,
8923,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8923,0,2,Sales Tax,,1,0.45,
8925,91,9, Subscription TEST,,1,20.0,
8927,91,9, Subscription TEST,,1,20.0,
8929,91,9, Subscription TEST,,1,20.0,
8931,91,9, Subscription TEST,,1,20.0,
8933,91,9, Subscription TEST,,1,20.0,
8935,91,9, Subscription TEST,,1,20.0,
8937,91,9, Subscription TEST,,1,20.0,
8939,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8939,0,2,Sales Tax,,1,0.45,
8941,91,9, Subscription TEST,,1,20.0,
8943,91,9, Subscription TEST,,1,20.0,
8945,91,9, Subscription TEST,,1,20.0,
8947,91,9, Subscription TEST,,1,20.0,
8949,91,9, Subscription TEST,,1,20.0,
8951,91,9, Subscription TEST,,1,20.0,
8953,91,9, Subscription TEST,,1,20.0,
8955,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8955,0,2,Sales Tax,,1,0.45,
8957,91,9, Subscription TEST,,1,20.0,
8959,91,9, Subscription TEST,,1,20.0,
8961,91,9, Subscription TEST,,1,20.0,
8963,91,9, Subscription TEST,,1,20.0,
8965,81,9,Offic Organization Monthly Tips,,1,20.0,
8967,91,9, Subscription TEST,,1,20.0,
8969,91,9, Subscription TEST,,1,20.0,
8971,91,9, Subscription TEST,,1,20.0,
8973,91,9, Subscription TEST,,1,20.0,
8975,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8975,0,2,Sales Tax,,1,0.45,
8977,91,9, Subscription TEST,,1,20.0,
8979,91,9, Subscription TEST,,1,20.0,
8981,91,9, Subscription TEST,,1,20.0,
8983,91,9, Subscription TEST,,1,20.0,
8985,91,9, Subscription TEST,,1,20.0,
8987,91,9, Subscription TEST,,1,20.0,
8989,91,9, Subscription TEST,,1,20.0,
8991,91,9, Subscription TEST,,1,20.0,
8993,73,9,Health Food Bars,Super Delicious! ,1,5.0,
8993,0,2,Sales Tax,,1,0.45,
8995,91,9, Subscription TEST,,1,20.0,
8997,91,9, Subscription TEST,,1,20.0,
8999,91,9, Subscription TEST,,1,20.0,
9001,91,9, Subscription TEST,,1,20.0,
9003,91,9, Subscription TEST,,1,20.0,
9005,91,9, Subscription TEST,,1,20.0,
9007,91,9, Subscription TEST,,1,20.0,
9009,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9009,0,2,Sales Tax,,1,0.45,
9011,91,9, Subscription TEST,,1,20.0,
9013,91,9, Subscription TEST,,1,20.0,
9015,91,9, Subscription TEST,,1,20.0,
9017,91,9, Subscription TEST,,1,20.0,
9019,91,9, Subscription TEST,,1,20.0,
9021,91,9, Subscription TEST,,1,20.0,
9023,91,9, Subscription TEST,,1,20.0,
9025,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9025,0,2,Sales Tax,,1,0.45,
9027,91,9, Subscription TEST,,1,20.0,
9029,91,9, Subscription TEST,,1,20.0,
9031,91,9, Subscription TEST,,1,20.0,
9033,91,9, Subscription TEST,,1,20.0,
9035,91,9, Subscription TEST,,1,20.0,
9037,91,9, Subscription TEST,,1,20.0,
9039,91,9, Subscription TEST,,1,20.0,
9041,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9041,0,2,Sales Tax,,1,0.45,
9043,81,9,Offic Organization Monthly Tips,,1,20.0,
9045,91,9, Subscription TEST,,1,20.0,
9047,91,9, Subscription TEST,,1,20.0,
9049,91,9, Subscription TEST,,1,20.0,
9051,91,9, Subscription TEST,,1,20.0,
9053,91,9, Subscription TEST,,1,20.0,
9055,91,9, Subscription TEST,,1,20.0,
9057,91,9, Subscription TEST,,1,20.0,
9059,91,9, Subscription TEST,,1,20.0,
9061,91,9, Subscription TEST,,1,20.0,
9063,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9063,0,2,Sales Tax,,1,0.45,
9065,91,9, Subscription TEST,,1,20.0,
9067,91,9, Subscription TEST,,1,20.0,
9069,91,9, Subscription TEST,,1,20.0,
9071,91,9, Subscription TEST,,1,20.0,
9073,91,9, Subscription TEST,,1,20.0,
9075,91,9, Subscription TEST,,1,20.0,
9077,91,9, Subscription TEST,,1,20.0,
9079,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9079,0,2,Sales Tax,,1,0.45,
9081,91,9, Subscription TEST,,1,20.0,
9083,91,9, Subscription TEST,,1,20.0,
9085,91,9, Subscription TEST,,1,20.0,
9087,91,9, Subscription TEST,,1,20.0,
9089,91,9, Subscription TEST,,1,20.0,
9091,91,9, Subscription TEST,,1,20.0,
9093,91,9, Subscription TEST,,1,20.0,
9095,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9095,0,2,Sales Tax,,1,0.45,
9097,91,9, Subscription TEST,,1,20.0,
9099,91,9, Subscription TEST,,1,20.0,
9101,91,9, Subscription TEST,,1,20.0,
9103,91,9, Subscription TEST,,1,20.0,
9105,91,9, Subscription TEST,,1,20.0,
9107,91,9, Subscription TEST,,1,20.0,
9109,91,9, Subscription TEST,,1,20.0,
9111,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9111,0,2,Sales Tax,,1,0.45,
9113,81,9,Offic Organization Monthly Tips,,1,20.0,
9115,91,9, Subscription TEST,,1,20.0,
9117,91,9, Subscription TEST,,1,20.0,
9119,91,9, Subscription TEST,,1,20.0,
9121,91,9, Subscription TEST,,1,20.0,
9123,91,9, Subscription TEST,,1,20.0,
9125,91,9, Subscription TEST,,1,20.0,
9127,91,9, Subscription TEST,,1,20.0,
9129,91,9, Subscription TEST,,1,20.0,
9131,91,9, Subscription TEST,,1,20.0,
9133,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9133,0,2,Sales Tax,,1,0.45,
9135,91,9, Subscription TEST,,1,20.0,
9137,91,9, Subscription TEST,,1,20.0,
9139,91,9, Subscription TEST,,1,20.0,
9141,91,9, Subscription TEST,,1,20.0,
9143,91,9, Subscription TEST,,1,20.0,
9145,91,9, Subscription TEST,,1,20.0,
9147,91,9, Subscription TEST,,1,20.0,
9149,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9149,0,2,Sales Tax,,1,0.45,
9151,91,9, Subscription TEST,,1,20.0,
9153,91,9, Subscription TEST,,1,20.0,
9155,91,9, Subscription TEST,,1,20.0,
9157,91,9, Subscription TEST,,1,20.0,
9159,91,9, Subscription TEST,,1,20.0,
9161,91,9, Subscription TEST,,1,20.0,
9163,91,9, Subscription TEST,,1,20.0,
9165,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9165,0,2,Sales Tax,,1,0.45,
9167,91,9, Subscription TEST,,1,20.0,
9169,91,9, Subscription TEST,,1,20.0,
9171,91,9, Subscription TEST,,1,20.0,
9173,91,9, Subscription TEST,,1,20.0,
9175,91,9, Subscription TEST,,1,20.0,
9177,91,9, Subscription TEST,,1,20.0,
9179,91,9, Subscription TEST,,1,20.0,
9181,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9181,0,2,Sales Tax,,1,0.45,
9183,91,9, Subscription TEST,,1,20.0,
9185,91,9, Subscription TEST,,1,20.0,
9187,91,9, Subscription TEST,,1,20.0,
9189,81,9,Offic Organization Monthly Tips,,1,20.0,
9191,91,9, Subscription TEST,,1,20.0,
9193,91,9, Subscription TEST,,1,20.0,
9195,91,9, Subscription TEST,,1,20.0,
9197,91,9, Subscription TEST,,1,20.0,
9199,91,9, Subscription TEST,,1,20.0,
9201,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9201,0,2,Sales Tax,,1,0.45,
9203,91,9, Subscription TEST,,1,20.0,
9205,91,9, Subscription TEST,,1,20.0,
9207,91,9, Subscription TEST,,1,20.0,
9209,91,9, Subscription TEST,,1,20.0,
9211,91,9, Subscription TEST,,1,20.0,
9213,91,9, Subscription TEST,,1,20.0,
9215,91,9, Subscription TEST,,1,20.0,
9217,91,9, Subscription TEST,,1,20.0,
9219,73,9,Health Food Bars,Super Delicious! ,1,5.0,
9219,0,2,Sales Tax,,1,0.45,
9221,91,9, Subscription TEST,,1,20.0,
9223,89,4,City Taxable Product,,1,5000.0,
9225,91,9, Subscription TEST,,1,20.0,
